,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Time of day,Status-Pickup,Request timestamp Hr,Supply,Demand
213,5902,City,22.0,Trip Completed,2016-07-15 09:52:57,2016-07-15 10:37:05,Morning,Trip Completed-City,9,1,1
214,6694,Airport,22.0,Trip Completed,2016-07-15 22:45:44,2016-07-15 23:17:53,Night,Trip Completed-Airport,22,1,1
215,523,Airport,23.0,Trip Completed,2016-07-11 09:48:00,2016-07-11 10:37:00,Morning,Trip Completed-Airport,9,1,1
216,747,City,23.0,Trip Completed,2016-07-11 15:53:00,2016-07-11 16:43:00,Noon,Trip Completed-City,15,1,1
217,1371,Airport,23.0,Trip Completed,2016-07-12 00:22:00,2016-07-12 01:33:00,Midnight,Trip Completed-Airport,0,1,1
218,1553,City,23.0,Trip Completed,2016-07-12 06:09:00,2016-07-12 07:09:00,Early Morning,Trip Completed-City,6,1,1
219,1692,Airport,23.0,Trip Completed,2016-07-12 07:52:00,2016-07-12 09:01:00,Morning,Trip Completed-Airport,7,1,1
220,2114,City,23.0,Trip Completed,2016-07-12 16:36:00,2016-07-12 17:21:00,Evening,Trip Completed-City,16,1,1
221,2742,City,23.0,Trip Completed,2016-07-13 03:07:37,2016-07-13 03:51:35,Midnight,Trip Completed-City,3,1,1
222,4273,City,23.0,Trip Completed,2016-07-14 06:17:01,2016-07-14 07:02:28,Early Morning,Trip Completed-City,6,1,1
223,4668,City,23.0,Trip Completed,2016-07-14 12:25:02,2016-07-14 13:34:58,Noon,Trip Completed-City,12,1,1
224,5425,City,23.0,Trip Completed,2016-07-15 02:23:56,2016-07-15 03:08:35,Midnight,Trip Completed-City,2,1,1
225,5488,City,23.0,Trip Completed,2016-07-15 04:53:42,2016-07-15 06:00:16,Early Morning,Trip Completed-City,4,1,1
226,5781,City,23.0,Trip Completed,2016-07-15 08:35:47,2016-07-15 09:42:27,Morning,Trip Completed-City,8,1,1
227,5966,Airport,23.0,Trip Completed,2016-07-15 10:54:27,2016-07-15 11:58:44,Morning,Trip Completed-Airport,10,1,1
228,6122,City,23.0,Trip Completed,2016-07-15 15:26:06,2016-07-15 16:29:40,Noon,Trip Completed-City,15,1,1
229,357,Airport,24.0,Trip Completed,2016-07-11 08:00:00,2016-07-11 09:08:00,Morning,Trip Completed-Airport,8,1,1
230,1068,City,24.0,Trip Completed,2016-07-11 19:52:00,2016-07-11 20:48:00,Evening,Trip Completed-City,19,1,1
231,2689,Airport,24.0,Trip Completed,2016-07-13 00:34:03,2016-07-13 01:49:08,Midnight,Trip Completed-Airport,0,1,1
232,2791,City,24.0,Trip Completed,2016-07-13 04:56:20,2016-07-13 05:33:20,Early Morning,Trip Completed-City,4,1,1
233,3321,City,24.0,Trip Completed,2016-07-13 12:23:02,2016-07-13 13:25:14,Noon,Trip Completed-City,12,1,1
234,3423,Airport,24.0,Trip Completed,2016-07-13 15:52:07,2016-07-13 16:50:46,Noon,Trip Completed-Airport,15,1,1
235,3761,Airport,24.0,Trip Completed,2016-07-13 20:35:24,2016-07-13 21:39:02,Night,Trip Completed-Airport,20,1,1
236,4140,City,24.0,Trip Completed,2016-07-14 04:48:09,2016-07-14 06:05:01,Early Morning,Trip Completed-City,4,1,1
237,4656,City,24.0,Trip Completed,2016-07-14 12:06:27,2016-07-14 12:49:14,Noon,Trip Completed-City,12,1,1
238,4931,Airport,24.0,Trip Completed,2016-07-14 18:21:52,2016-07-14 18:54:03,Evening,Trip Completed-Airport,18,1,1
239,5268,City,24.0,Trip Completed,2016-07-14 21:29:35,2016-07-14 22:30:11,Night,Trip Completed-City,21,1,1
240,5811,City,24.0,Trip Completed,2016-07-15 08:46:30,2016-07-15 09:26:33,Morning,Trip Completed-City,8,1,1
241,6139,Airport,24.0,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,Noon,Trip Completed-Airport,15,1,1
242,6333,Airport,24.0,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,Evening,Trip Completed-Airport,18,1,1
243,773,City,25.0,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:21:00,Evening,Trip Completed-City,16,1,1
244,1123,City,25.0,Trip Completed,2016-07-11 20:20:00,2016-07-11 21:18:00,Night,Trip Completed-City,20,1,1
245,2667,Airport,25.0,Trip Completed,2016-07-12 23:35:00,2016-07-13 00:40:52,Night,Trip Completed-Airport,23,1,1
246,2833,City,25.0,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,Early Morning,Trip Completed-City,5,1,1
247,3396,City,25.0,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,Noon,Trip Completed-City,14,1,1
248,3590,City,25.0,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,Evening,Trip Completed-City,18,1,1
249,3762,City,25.0,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,Night,Trip Completed-City,20,1,1
250,4566,City,25.0,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,Morning,Trip Completed-City,9,1,1
251,4862,City,25.0,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,Evening,Trip Completed-City,17,1,1
252,5564,Airport,25.0,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,Early Morning,Trip Completed-Airport,5,1,1
253,6187,City,25.0,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,Evening,Trip Completed-City,17,1,1
254,6642,City,25.0,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,Night,Trip Completed-City,22,1,1
255,322,City,26.0,Trip Completed,2016-07-11 07:31:00,2016-07-11 08:10:00,Morning,Trip Completed-City,7,1,1
256,793,City,26.0,Trip Completed,2016-07-11 17:04:00,2016-07-11 18:06:00,Evening,Trip Completed-City,17,1,1
257,898,Airport,26.0,Trip Completed,2016-07-11 18:14:00,2016-07-11 19:09:00,Evening,Trip Completed-Airport,18,1,1
258,1258,City,26.0,Trip Completed,2016-07-11 21:51:00,2016-07-11 23:00:00,Night,Trip Completed-City,21,1,1
259,2832,City,26.0,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,Early Morning,Trip Completed-City,5,1,1
260,3139,City,26.0,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,Morning,Trip Completed-City,8,1,1
261,3438,City,26.0,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,Evening,Trip Completed-City,16,1,1
262,3966,Airport,26.0,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,Night,Trip Completed-Airport,22,1,1
263,6401,Airport,26.0,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,Evening,Trip Completed-Airport,19,1,1
264,204,City,27.0,Trip Completed,2016-07-11 06:04:00,2016-07-11 06:44:00,Early Morning,Trip Completed-City,6,1,1
265,632,Airport,27.0,Trip Completed,2016-07-11 12:20:00,2016-07-11 13:10:00,Noon,Trip Completed-Airport,12,1,1
266,763,City,27.0,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:25:00,Evening,Trip Completed-City,16,1,1
267,1786,Airport,27.0,Trip Completed,2016-07-12 09:03:00,2016-07-12 09:58:00,Morning,Trip Completed-Airport,9,1,1
268,1968,City,27.0,Trip Completed,2016-07-12 12:10:00,2016-07-12 12:49:00,Noon,Trip Completed-City,12,1,1
269,2088,Airport,27.0,Trip Completed,2016-07-12 15:51:00,2016-07-12 17:02:00,Noon,Trip Completed-Airport,15,1,1
270,2473,Airport,27.0,Trip Completed,2016-07-12 20:43:00,2016-07-12 21:20:00,Night,Trip Completed-Airport,20,1,1
271,2869,Airport,27.0,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,Early Morning,Trip Completed-Airport,5,1,1
272,3742,Airport,27.0,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,Night,Trip Completed-Airport,20,1,1
273,4440,Airport,27.0,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,Morning,Trip Completed-Airport,8,1,1
274,5234,City,27.0,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,Night,Trip Completed-City,21,1,1
275,6354,Airport,27.0,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,Evening,Trip Completed-Airport,18,1,1
276,6638,City,27.0,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,Night,Trip Completed-City,21,1,1
277,84,City,28.0,Trip Completed,2016-07-11 04:50:00,2016-07-11 05:26:00,Early Morning,Trip Completed-City,4,1,1
278,1199,City,28.0,Trip Completed,2016-07-11 21:17:00,2016-07-11 21:53:00,Night,Trip Completed-City,21,1,1
279,1676,Airport,28.0,Trip Completed,2016-07-12 07:44:00,2016-07-12 08:40:00,Morning,Trip Completed-Airport,7,1,1
280,2774,City,28.0,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,Early Morning,Trip Completed-City,4,1,1
281,3220,Airport,28.0,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,Morning,Trip Completed-Airport,9,1,1
282,3718,Airport,28.0,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,Evening,Trip Completed-Airport,19,1,1
283,4904,Airport,28.0,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,Evening,Trip Completed-Airport,18,1,1
284,6527,Airport,28.0,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,Night,Trip Completed-Airport,20,1,1
285,6710,City,28.0,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,Night,Trip Completed-City,23,1,1
286,1584,Airport,29.0,Trip Completed,2016-07-12 06:26:00,2016-07-12 07:18:00,Early Morning,Trip Completed-Airport,6,1,1
287,1966,Airport,29.0,Trip Completed,2016-07-12 12:05:00,2016-07-12 13:12:00,Noon,Trip Completed-Airport,12,1,1
288,2827,City,29.0,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,Early Morning,Trip Completed-City,5,1,1
289,2945,Airport,29.0,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,Early Morning,Trip Completed-Airport,6,1,1
290,3365,City,29.0,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,Noon,Trip Completed-City,13,1,1
291,3548,Airport,29.0,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,Evening,Trip Completed-Airport,18,1,1
292,3753,City,29.0,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,Night,Trip Completed-City,20,1,1
293,4569,Airport,29.0,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,Morning,Trip Completed-Airport,9,1,1
294,6309,Airport,29.0,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,Evening,Trip Completed-Airport,18,1,1
295,6437,City,29.0,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,Evening,Trip Completed-City,19,1,1
296,517,Airport,30.0,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:24:00,Morning,Trip Completed-Airport,9,1,1
297,1406,Airport,30.0,Trip Completed,2016-07-12 03:02:00,2016-07-12 03:55:00,Midnight,Trip Completed-Airport,3,1,1
298,1643,Airport,30.0,Trip Completed,2016-07-12 07:18:00,2016-07-12 08:10:00,Morning,Trip Completed-Airport,7,1,1
299,2108,Airport,30.0,Trip Completed,2016-07-12 16:14:00,2016-07-12 16:48:00,Evening,Trip Completed-Airport,16,1,1
300,2647,City,30.0,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:18:00,Night,Trip Completed-City,22,1,1
301,3129,City,30.0,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,Morning,Trip Completed-City,8,1,1
302,3738,Airport,30.0,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,Night,Trip Completed-Airport,20,1,1
303,4422,Airport,30.0,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,Morning,Trip Completed-Airport,8,1,1
304,4790,City,30.0,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,Evening,Trip Completed-City,16,1,1
305,5496,City,30.0,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,Early Morning,Trip Completed-City,4,1,1
306,6484,Airport,30.0,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,Night,Trip Completed-Airport,20,1,1
307,6731,Airport,30.0,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,Night,Trip Completed-Airport,23,1,1
308,629,Airport,31.0,Trip Completed,2016-07-11 12:14:00,2016-07-11 13:00:00,Noon,Trip Completed-Airport,12,1,1
309,745,Airport,31.0,Trip Completed,2016-07-11 15:48:00,2016-07-11 16:45:00,Noon,Trip Completed-Airport,15,1,1
310,1064,City,31.0,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:31:00,Evening,Trip Completed-City,19,1,1
311,1886,Airport,31.0,Trip Completed,2016-07-12 10:10:00,2016-07-12 10:35:00,Morning,Trip Completed-Airport,10,1,1
312,5608,Airport,31.0,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,Early Morning,Trip Completed-Airport,6,1,1
313,5877,City,31.0,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,Morning,Trip Completed-City,9,1,1
314,6100,Airport,31.0,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,Noon,Trip Completed-Airport,14,1,1
315,6659,Airport,31.0,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,Night,Trip Completed-Airport,22,1,1
316,2162,Airport,32.0,Trip Completed,2016-07-12 17:34:00,2016-07-12 18:33:00,Evening,Trip Completed-Airport,17,1,1
317,3294,Airport,32.0,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,Morning,Trip Completed-Airport,11,1,1
318,3686,City,32.0,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,Evening,Trip Completed-City,19,1,1
319,4784,City,32.0,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,Evening,Trip Completed-City,16,1,1
320,5896,City,32.0,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,Morning,Trip Completed-City,9,1,1
321,6190,City,32.0,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,Evening,Trip Completed-City,17,1,1
322,6551,City,32.0,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,Night,Trip Completed-City,21,1,1
323,145,City,33.0,Trip Completed,2016-07-11 05:32:00,2016-07-11 06:37:00,Early Morning,Trip Completed-City,5,1,1
324,735,City,33.0,Trip Completed,2016-07-11 15:27:00,2016-07-11 16:32:00,Noon,Trip Completed-City,15,1,1
325,918,Airport,33.0,Trip Completed,2016-07-11 18:22:00,2016-07-11 19:04:00,Evening,Trip Completed-Airport,18,1,1
326,1478,City,33.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,Early Morning,Trip Completed-City,5,1,1
327,1957,City,33.0,Trip Completed,2016-07-12 11:45:00,2016-07-12 12:55:00,Morning,Trip Completed-City,11,1,1
328,3097,City,33.0,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,Morning,Trip Completed-City,8,1,1
329,3981,Airport,33.0,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,Night,Trip Completed-Airport,23,1,1
330,4175,City,33.0,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,Early Morning,Trip Completed-City,5,1,1
331,6237,City,33.0,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,Evening,Trip Completed-City,17,1,1
332,738,City,34.0,Trip Completed,2016-07-11 15:30:00,2016-07-11 16:44:00,Noon,Trip Completed-City,15,1,1
333,2731,City,34.0,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,Midnight,Trip Completed-City,2,1,1
334,2863,Airport,34.0,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,Early Morning,Trip Completed-Airport,5,1,1
335,3528,Airport,34.0,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,Evening,Trip Completed-Airport,17,1,1
336,4653,City,34.0,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,Morning,Trip Completed-City,11,1,1
337,5042,City,34.0,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,Evening,Trip Completed-City,19,1,1
338,360,Airport,35.0,Trip Completed,2016-07-11 08:02:00,2016-07-11 09:05:00,Morning,Trip Completed-Airport,8,1,1
339,771,Airport,35.0,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:34:00,Evening,Trip Completed-Airport,16,1,1
340,1274,City,35.0,Trip Completed,2016-07-11 22:01:00,2016-07-11 23:21:00,Night,Trip Completed-City,22,1,1
341,1501,City,35.0,Trip Completed,2016-07-12 05:41:00,2016-07-12 06:47:00,Early Morning,Trip Completed-City,5,1,1
342,1972,City,35.0,Trip Completed,2016-07-12 12:22:00,2016-07-12 12:43:00,Noon,Trip Completed-City,12,1,1
343,2871,City,35.0,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,Early Morning,Trip Completed-City,5,1,1
344,3395,City,35.0,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,Noon,Trip Completed-City,14,1,1
345,3572,City,35.0,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,Evening,Trip Completed-City,18,1,1
346,4118,Airport,35.0,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,Early Morning,Trip Completed-Airport,4,1,1
347,4739,City,35.0,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,Noon,Trip Completed-City,14,1,1
348,6556,City,35.0,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,Night,Trip Completed-City,21,1,1
349,6677,Airport,35.0,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,Night,Trip Completed-Airport,22,1,1
350,1104,Airport,36.0,Trip Completed,2016-07-11 20:17:00,2016-07-11 21:20:00,Night,Trip Completed-Airport,20,1,1
351,1596,Airport,36.0,Trip Completed,2016-07-12 06:39:00,2016-07-12 07:30:00,Early Morning,Trip Completed-Airport,6,1,1
352,1835,Airport,36.0,Trip Completed,2016-07-12 09:35:00,2016-07-12 10:30:00,Morning,Trip Completed-Airport,9,1,1
353,2110,Airport,36.0,Trip Completed,2016-07-12 16:19:00,2016-07-12 17:12:00,Evening,Trip Completed-Airport,16,1,1
354,2759,Airport,36.0,Trip Completed,2016-07-13 03:50:03,2016-07-13 04:33:15,Midnight,Trip Completed-Airport,3,1,1
355,3010,Airport,36.0,Trip Completed,2016-07-13 07:26:03,2016-07-13 08:40:52,Morning,Trip Completed-Airport,7,1,1
356,3403,City,36.0,Trip Completed,2016-07-13 15:16:52,2016-07-13 15:45:52,Noon,Trip Completed-City,15,1,1
357,3856,Airport,36.0,Trip Completed,2016-07-13 21:34:21,2016-07-13 22:26:18,Night,Trip Completed-Airport,21,1,1
358,4472,City,36.0,Trip Completed,2016-07-14 08:39:44,2016-07-14 09:55:40,Morning,Trip Completed-City,8,1,1
359,5199,City,36.0,Trip Completed,2016-07-14 20:50:52,2016-07-14 21:57:39,Night,Trip Completed-City,20,1,1
360,5612,City,36.0,Trip Completed,2016-07-15 06:15:54,2016-07-15 07:17:47,Early Morning,Trip Completed-City,6,1,1
361,6614,Airport,36.0,Trip Completed,2016-07-15 21:40:39,2016-07-15 22:56:08,Night,Trip Completed-Airport,21,1,1
362,191,Airport,37.0,Trip Completed,2016-07-11 05:55:00,2016-07-11 06:45:00,Early Morning,Trip Completed-Airport,5,1,1
363,333,City,37.0,Trip Completed,2016-07-11 07:43:00,2016-07-11 08:53:00,Morning,Trip Completed-City,7,1,1
364,488,Airport,37.0,Trip Completed,2016-07-11 09:35:00,2016-07-11 10:20:00,Morning,Trip Completed-Airport,9,1,1
365,1780,City,37.0,Trip Completed,2016-07-12 08:58:00,2016-07-12 09:45:00,Morning,Trip Completed-City,8,1,1
366,2235,Airport,37.0,Trip Completed,2016-07-12 18:12:00,2016-07-12 19:14:00,Evening,Trip Completed-Airport,18,1,1
367,2516,City,37.0,Trip Completed,2016-07-12 21:05:00,2016-07-12 22:18:00,Night,Trip Completed-City,21,1,1
368,4209,City,37.0,Trip Completed,2016-07-14 05:37:01,2016-07-14 06:42:12,Early Morning,Trip Completed-City,5,1,1
369,4726,City,37.0,Trip Completed,2016-07-14 13:52:52,2016-07-14 15:04:54,Noon,Trip Completed-City,13,1,1
370,5088,Airport,37.0,Trip Completed,2016-07-14 19:52:54,2016-07-14 21:06:33,Evening,Trip Completed-Airport,19,1,1
371,5352,Airport,37.0,Trip Completed,2016-07-14 23:01:45,2016-07-14 23:45:53,Night,Trip Completed-Airport,23,1,1
372,6024,Airport,37.0,Trip Completed,2016-07-15 12:43:09,2016-07-15 13:55:27,Noon,Trip Completed-Airport,12,1,1
373,6196,Airport,37.0,Trip Completed,2016-07-15 17:19:56,2016-07-15 18:03:53,Evening,Trip Completed-Airport,17,1,1
374,6297,City,37.0,Trip Completed,2016-07-15 18:21:09,2016-07-15 18:57:24,Evening,Trip Completed-City,18,1,1
375,125,City,38.0,Trip Completed,2016-07-11 05:12:00,2016-07-11 06:17:00,Early Morning,Trip Completed-City,5,1,1
376,1611,City,38.0,Trip Completed,2016-07-12 06:49:00,2016-07-12 07:44:00,Early Morning,Trip Completed-City,6,1,1
377,1814,City,38.0,Trip Completed,2016-07-12 09:19:00,2016-07-12 09:59:00,Morning,Trip Completed-City,9,1,1
378,3088,City,38.0,Trip Completed,2016-07-13 08:12:39,2016-07-13 09:01:02,Morning,Trip Completed-City,8,1,1
379,3384,Airport,38.0,Trip Completed,2016-07-13 14:40:53,2016-07-13 15:34:26,Noon,Trip Completed-Airport,14,1,1
380,4218,Airport,38.0,Trip Completed,2016-07-14 05:38:17,2016-07-14 06:24:48,Early Morning,Trip Completed-Airport,5,1,1
381,5757,City,38.0,Trip Completed,2016-07-15 08:12:21,2016-07-15 09:17:55,Morning,Trip Completed-City,8,1,1
382,5958,Airport,38.0,Trip Completed,2016-07-15 10:48:38,2016-07-15 11:49:20,Morning,Trip Completed-Airport,10,1,1
383,6314,City,38.0,Trip Completed,2016-07-15 18:31:06,2016-07-15 19:30:28,Evening,Trip Completed-City,18,1,1
384,249,City,39.0,Trip Completed,2016-07-11 06:31:00,2016-07-11 07:14:00,Early Morning,Trip Completed-City,6,1,1
385,728,City,39.0,Trip Completed,2016-07-11 15:05:00,2016-07-11 16:09:00,Noon,Trip Completed-City,15,1,1
386,3042,City,39.0,Trip Completed,2016-07-13 07:38:51,2016-07-13 08:32:47,Morning,Trip Completed-City,7,1,1
387,3620,City,39.0,Trip Completed,2016-07-13 18:54:52,2016-07-13 20:08:38,Evening,Trip Completed-City,18,1,1
388,4276,City,39.0,Trip Completed,2016-07-14 06:22:04,2016-07-14 07:23:02,Early Morning,Trip Completed-City,6,1,1
389,4735,City,39.0,Trip Completed,2016-07-14 14:43:10,2016-07-14 15:51:37,Noon,Trip Completed-City,14,1,1
390,1353,Airport,40.0,Trip Completed,2016-07-11 23:51:00,2016-07-12 00:34:00,Night,Trip Completed-Airport,23,1,1
391,1568,City,40.0,Trip Completed,2016-07-12 06:18:00,2016-07-12 06:52:00,Early Morning,Trip Completed-City,6,1,1
392,2465,City,40.0,Trip Completed,2016-07-12 20:38:00,2016-07-12 21:37:00,Night,Trip Completed-City,20,1,1
393,3688,City,40.0,Trip Completed,2016-07-13 19:39:52,2016-07-13 20:40:51,Evening,Trip Completed-City,19,1,1
394,4727,City,40.0,Trip Completed,2016-07-14 14:06:18,2016-07-14 15:02:55,Noon,Trip Completed-City,14,1,1
395,5348,City,40.0,Trip Completed,2016-07-14 22:50:55,2016-07-14 23:45:17,Night,Trip Completed-City,22,1,1
396,6537,Airport,40.0,Trip Completed,2016-07-15 20:52:18,2016-07-15 22:03:09,Night,Trip Completed-Airport,20,1,1
397,1941,Airport,41.0,Trip Completed,2016-07-12 11:29:00,2016-07-12 12:09:00,Morning,Trip Completed-Airport,11,1,1
398,3766,Airport,41.0,Trip Completed,2016-07-13 20:33:01,2016-07-13 21:24:23,Night,Trip Completed-Airport,20,1,1
399,4243,Airport,41.0,Trip Completed,2016-07-14 06:02:47,2016-07-14 06:37:57,Early Morning,Trip Completed-Airport,6,1,1
400,4717,Airport,41.0,Trip Completed,2016-07-14 13:42:45,2016-07-14 14:36:58,Noon,Trip Completed-Airport,13,1,1
401,5682,City,41.0,Trip Completed,2016-07-15 07:16:19,2016-07-15 08:24:55,Morning,Trip Completed-City,7,1,1
402,6343,City,41.0,Trip Completed,2016-07-15 18:44:07,2016-07-15 19:21:59,Evening,Trip Completed-City,18,1,1
403,6726,Airport,41.0,Trip Completed,2016-07-15 23:22:28,2016-07-16 00:12:03,Night,Trip Completed-Airport,23,1,1
404,238,City,42.0,Trip Completed,2016-07-11 06:27:00,2016-07-11 07:15:00,Early Morning,Trip Completed-City,6,1,1
